City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code,Order Processing Time,Total Discount,Profit Margin,Order Year,Order Month,Order Day of Week,Order Week of Year
Clarksville,54,Randy Ferguson,Home Office,0.05,1,2012-01-17,32868,Not Specified,39,0.55,Office Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",Pens & Art Supplies,200.53,South,4612,1101.28,2012-01-18,Regular Air,6.17,Tennessee,28.15,37042,1,55.064,0.18208811564724683,2012,1,1,3
Meridian,54,Joel Eaton,Home Office,0.05,1,2012-01-17,43620,Medium,11,0.36,Office Supplies,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Paper,-0.13,South,6159,49.76,2012-01-19,Express Air,2.26,Mississippi,4.2,39301,2,2.488,-0.0026125401929260454,2012,1,1,3
Bartlett,54,Paul Prost,Corporate,0.1,1,2012-01-17,46884,Medium,18,0.36,Office Supplies,Small Box,Security-Tint Envelopes,Envelopes,40.3,South,6585,130.11,2012-01-19,Regular Air,1.39,Tennessee,7.64,38134,2,13.011000000000003,0.3097379140727077,2012,1,1,3
Woodridge,54,Carlos Soltero,Small Business,0.01,1,2012-01-17,12771,Critical,46,0.59,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,-43.1,Central,1782,78.08,2012-01-19,Regular Air,1.57,Illinois,1.68,60517,2,0.7808,-0.5519979508196722,2012,1,1,3
Northport,54,John Lee,Corporate,0.06,1,2012-01-17,18945,Medium,33,0.42,Technology,Small Pack,Maxell DVD-RAM Discs,Computer Peripherals,168.54,South,2619,528.54,2012-01-19,Regular Air,1.99,Alabama,16.48,35473,2,31.712399999999995,0.31887841979793397,2012,1,1,3
Meridian,54,Joel Eaton,Home Office,0.05,1,2012-01-17,43620,Medium,13,0.43,Office Supplies,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,-89.35,South,6158,196.22,2012-01-20,Regular Air,13.32,Mississippi,14.81,39301,3,9.811,-0.45535623279991844,2012,1,1,3
Tupelo,54,Kristen Hastings,Corporate,0.02,1,2012-01-18,58784,Medium,12,0.35,Office Supplies,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",Envelopes,1.46,South,8220,141.9,2012-01-19,Regular Air,5.72,Mississippi,11.58,38801,1,2.838,0.01028893587033122,2012,1,2,3
Tupelo,54,Kristen Hastings,Corporate,0.02,1,2012-01-18,58784,Medium,17,0.59,Office Supplies,Small Box,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage & Organization,-210.09,South,8222,278.76,2012-01-19,Regular Air,17.78,Mississippi,15.51,38801,1,5.5752,-0.7536590615583297,2012,1,2,3
Willow Grove,54,Kristen Hastings,Corporate,0.04,1,2012-01-18,58784,Medium,20,0.49,Technology,Small Box,"AT&T Black Trimline Phone, Model 210",Office Machines,-67.3815,East,8224,331.21,2012-01-20,Express Air,9.4,Pennsylvania,15.99,19090,2,13.2484,-0.20344041544639355,2012,1,2,3
Granger,54,Erica Bern,Corporate,0.1,1,2012-01-18,48199,Not Specified,47,0.4,Office Supplies,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,279.74,Central,6772,672.46,2012-01-21,Regular Air,1.39,Indiana,15.74,46530,3,67.24600000000001,0.4159950034202778,2012,1,2,3
Santa Fe,54,Arthur Gainer,Consumer,0.09,1,2012-01-19,66,Low,41,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,7.57,West,11,108.15,2012-01-19,Regular Air,0.7,New Mexico,2.88,87505,0,9.7335,0.0699953767914933,2012,1,3,3
Oxford,54,Chris Cortes,Consumer,0.1,1,2012-01-19,20711,Critical,5,0.37,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,-19.52,East,2874,98.66,2012-01-21,Regular Air,9.03,MA,18.97,1540,2,9.866,-0.19785120616257856,2012,1,3,3
Pittsburgh,54,Rob Haberlin,Corporate,0.02,1,2012-01-21,38021,Medium,36,0.36,Office Supplies,Small Box,Avery 508,Labels,81.77,East,5350,173.22,2012-01-22,Regular Air,0.5,Pennsylvania,4.91,15122,1,3.4644,0.4720586537351345,2012,1,5,3
Des Moines,54,Roy Phan,Corporate,0.08,1,2012-01-21,35936,Medium,41,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-10.3845,West,5042,312.26,2012-01-22,Regular Air,4.71,Washington,7.84,98198,1,24.9808,-0.033255940562351885,2012,1,5,3
Holladay,54,Larry Tron,Home Office,0.09,1,2012-01-21,32800,Not Specified,19,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,8.79,West,4601,354.13,2012-01-22,Regular Air,8.68,Utah,19.98,84117,1,31.871699999999997,0.024821393273656563,2012,1,5,3
Wooster,54,Harold Ryan,Home Office,0.04,1,2012-01-21,49505,Critical,34,0.43,Technology,Small Pack,"Memorex Slim 80 Minute CD-R, 10/Pack",Computer Peripherals,85.83,East,6937,335.59,2012-01-22,Express Air,1.99,Ohio,9.78,44691,1,13.423599999999999,0.25575851485443546,2012,1,5,3
Cleveland Heights,54,Arthur Prichep,Small Business,0.05,1,2012-01-21,31138,High,37,0.65,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,-1756.4404,East,4370,1251.18,2012-01-23,Delivery Truck,45.51,Ohio,31.76,44106,2,62.559000000000005,-1.4038271072107928,2012,1,5,3
Sioux City,54,Rob Haberlin,Corporate,0.02,1,2012-01-21,38021,Medium,46,0.37,Office Supplies,Small Box,"Premier Elliptical Ring Binder, Black",Binders and Binder Accessories,709.325,Central,5351,1482.01,2012-01-23,Regular Air,1.49,Iowa,30.44,51106,2,29.6402,0.4786236260214169,2012,1,5,3
Wooster,54,Harold Ryan,Home Office,0.04,1,2012-01-21,49505,Critical,12,0.35,Office Supplies,Small Box,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-8.4985,East,6936,97.74,2012-01-23,Regular Air,4.71,Ohio,7.84,44691,2,3.9095999999999997,-0.08695007161857991,2012,1,5,3
Holladay,54,Larry Tron,Home Office,0.07,1,2012-01-21,32800,Not Specified,40,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,69.08,West,4602,751.94,2012-01-23,Regular Air,8.68,Utah,19.98,84117,2,52.63580000000001,0.09186903210362528,2012,1,5,3
Smithtown,54,Aaron Smayling,Small Business,0.07,1,2012-01-21,37638,Low,33,0.39,Office Supplies,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels,-140.54,East,5287,139.98,2012-01-23,Regular Air,6.89,New York,4.13,11787,2,9.7986,-1.0040005715102158,2012,1,5,3
Jupiter,54,Thea Hudgings,Consumer,0.05,1,2012-01-21,52608,Low,36,0.52,Office Supplies,Wrap Bag,4009® Highlighters by Sanford,Pens & Art Supplies,40.04,South,7378,147.71,2012-01-25,Regular Air,0.7,Florida,3.98,33458,4,7.3855,0.27107169453659197,2012,1,5,3
Fountain,54,Andrew Allen,Corporate,0.1,1,2012-01-21,58759,Low,4,0.4,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,-6.88,West,8219,33.44,2012-01-28,Regular Air,2.87,Colorado,8.01,80817,7,3.344,-0.2057416267942584,2012,1,5,3
Saginaw,54,Khloe Miller,Corporate,0.0,1,2012-01-22,28225,Critical,9,0.47,Furniture,Small Box,"Career Cubicle Clock, 8 1/4"", Black",Office Furnishings,-49.81,Central,3956,206.04,2012-01-22,Regular Air,14.39,Michigan,20.28,48601,0,0.0,-0.24174917491749176,2012,1,6,3
Lino Lakes,54,Nathan Mautz,Home Office,0.02,1,2012-01-22,53891,High,36,0.36,Office Supplies,Small Box,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Binders and Binder Accessories,-17.4455,Central,7535,562.8,2012-01-22,Regular Air,9.73,Minnesota,15.22,55014,0,11.255999999999998,-0.03099769012082445,2012,1,6,3
Kingsport,54,Amy Hunt,Home Office,0.09,1,2012-01-22,7815,Critical,6,0.75,Technology,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,Computer Peripherals,-125.96,South,1058,187.37,2012-01-23,Regular Air,5.5,Tennessee,32.98,37664,1,16.8633,-0.6722527619149277,2012,1,6,3
Hialeah,54,Russell Applegate,Small Business,0.07,1,2012-01-22,55360,Medium,49,0.38,Office Supplies,Small Box,Avery 498,Labels,50.74,South,7724,134.83,2012-01-24,Regular Air,0.5,Florida,2.89,33012,2,9.438100000000002,0.3763257435288882,2012,1,6,3
Newton,54,Jocasta Rupert,Consumer,0.0,1,2012-01-23,10661,Not Specified,18,0.58,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",-99.34,Central,1481,136.41,2012-01-24,Regular Air,8.37,Kansas,6.84,67114,1,0.0,-0.7282457297852064,2012,1,0,4
Reston,54,Jocasta Rupert,Consumer,0.07,1,2012-01-23,10661,Not Specified,42,0.4,Office Supplies,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,488.31,South,1482,1312.65,2012-01-25,Regular Air,5.76,Virginia,30.98,20190,2,91.88550000000002,0.3720031996343275,2012,1,0,4
Wheat Ridge,54,Cynthia Delaney,Corporate,0.01,1,2012-01-24,19234,High,24,0.52,Office Supplies,Medium Box,Holmes Odor Grabber,Appliances,-11.15,West,2664,359.65,2012-01-24,Regular Air,6.75,Colorado,14.42,80033,0,3.5965,-0.031002363408869738,2012,1,1,4
Franklin,54,Michael Dominguez,Home Office,0.01,1,2012-01-24,58277,Medium,23,0.5,Office Supplies,Medium Box,Harmony HEPA Quiet Air Purifiers,Appliances,-23.35,Central,8148,294.68,2012-01-26,Regular Air,6.96,Wisconsin,11.7,53132,2,2.9468,-0.07923849599565631,2012,1,1,4
Menlo Park,54,Giulietta Dortch,Corporate,0.06,1,2012-01-25,7043,Critical,4,0.53,Furniture,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",Office Furnishings,-8.93,West,970,11.08,2012-01-26,Regular Air,4.08,California,1.74,94025,1,0.6648,-0.805956678700361,2012,1,2,4
Sanford,54,Tanja Norvell,Corporate,0.03,1,2012-01-26,24544,High,15,0.6,Furniture,Jumbo Drum,"Global Stack Chair without Arms, Black",Chairs & Chairmats,-97.47,South,3437,403.71,2012-01-27,Delivery Truck,14.36,Florida,25.98,32771,1,12.111299999999998,-0.24143568403061605,2012,1,3,4
Muscatine,54,Gene Hale,Consumer,0.03,1,2012-01-26,20422,High,30,0.49,Furniture,Small Pack,Nu-Dell Leatherette Frames,Office Furnishings,115.21,Central,2830,447.33,2012-01-27,Regular Air,5.0,Iowa,14.34,52761,1,13.419899999999998,0.25755035432454787,2012,1,3,4
Sanford,54,Tanja Norvell,Corporate,0.1,1,2012-01-26,24544,High,39,0.81,Office Supplies,Large Box,Fellowes Neat Ideas® Storage Cubes,Storage & Organization,-1212.55,South,3438,1243.45,2012-01-27,Regular Air,35.0,Florida,32.48,32771,1,124.34500000000001,-0.9751497848727331,2012,1,3,4
Allen Park,54,Gene Hale,Consumer,0.01,1,2012-01-26,20422,High,5,0.38,Office Supplies,Small Box,Avery 498,Labels,1.61,Central,2829,15.38,2012-01-28,Regular Air,0.5,Michigan,2.89,48101,2,0.15380000000000002,0.1046814044213264,2012,1,3,4
Mount Lebanon,54,Ken Brennan,Consumer,0.07,1,2012-01-26,17186,Medium,11,0.4,Office Supplies,Small Box,Xerox 1947,Paper,-29.98,East,2372,67.14,2012-01-28,Regular Air,5.35,Pennsylvania,5.98,15228,2,4.699800000000001,-0.44652963955913016,2012,1,3,4
Benton,54,Stefanie Holloman,Small Business,0.09,1,2012-01-26,55937,Medium,10,0.67,Technology,Small Box,"IBM Active Response Keyboard, Black",Computer Peripherals,-146.2,South,7823,392.77,2012-01-28,Regular Air,7.12,Arkansas,39.98,72015,2,35.3493,-0.3722280214884029,2012,1,3,4
Dickinson,54,Sean O'Donnell,Corporate,0.09,1,2012-01-27,15718,Critical,36,0.58,Office Supplies,Wrap Bag,Newell 338,Pens & Art Supplies,8.4,Central,2182,100.87,2012-01-28,Regular Air,0.7,North Dakota,2.94,58601,1,9.0783,0.08327550312283137,2012,1,4,4
Sandusky,54,Sean O'Donnell,Corporate,0.03,1,2012-01-27,15718,Critical,41,0.58,Office Supplies,Small Pack,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Pens & Art Supplies,360.63,East,2183,1863.02,2012-01-29,Regular Air,8.99,Ohio,43.98,44870,2,55.8906,0.19357280115081962,2012,1,4,4
Sandusky,54,Sean O'Donnell,Corporate,0.06,1,2012-01-27,15718,Critical,50,0.38,Office Supplies,Wrap Bag,OIC Thumb-Tacks,Rubber Bands,-3.05,East,2184,55.89,2012-01-30,Regular Air,0.7,Ohio,1.14,44870,3,3.3533999999999997,-0.054571479692252636,2012,1,4,4
Provo,54,Cari Sayre,Home Office,0.03,1,2012-01-28,17155,Medium,31,0.81,Office Supplies,Large Box,Fellowes Neat Ideas® Storage Cubes,Storage & Organization,-900.27,West,2369,1065.26,2012-01-28,Express Air,35.0,Utah,32.48,84604,0,31.9578,-0.8451176238664739,2012,1,5,4
Provo,54,Cari Sayre,Home Office,0.0,1,2012-01-28,17155,Medium,36,0.39,Office Supplies,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Paper,85.17,West,2368,267.53,2012-01-29,Express Air,2.0,Utah,6.88,84604,1,0.0,0.3183568197959108,2012,1,5,4
Laguna Niguel,54,Adam Hart,Corporate,0.02,1,2012-01-28,19047,High,3,0.59,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,-4.28,West,2632,6.76,2012-01-30,Regular Air,1.57,California,1.68,92677,2,0.1352,-0.6331360946745562,2012,1,5,4
Oro Valley,54,Cindy Chapman,Corporate,0.03,1,2012-01-28,8868,Low,34,0.36,Office Supplies,Small Box,Wilson Jones Impact Binders,Binders and Binder Accessories,-102.2695,West,1210,179.99,2012-02-01,Regular Air,5.74,Arizona,5.18,85737,4,5.3997,-0.5681954553030724,2012,1,5,4
Champaign,54,Eugene Barchas,Corporate,0.08,1,2012-01-30,35847,Critical,23,0.64,Technology,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Computer Peripherals,-144.27,Central,5031,361.65,2012-01-30,Express Air,8.99,Illinois,15.98,61821,0,28.932,-0.39892160929075077,2012,1,0,5
Rock Island,54,Clay Rozendal,Corporate,0.1,1,2012-01-30,5316,Critical,42,0.42,Technology,Small Pack,"Memorex 4.7GB DVD-RAM, 3/Pack",Computer Peripherals,514.07,Central,735,1285.37,2012-02-01,Regular Air,1.99,Illinois,31.78,61201,2,128.537,0.39993931708379693,2012,1,0,5
Brooklyn Center,54,Matt Abelman,Home Office,0.09,1,2012-01-31,30341,Low,41,0.39,Office Supplies,Small Box,Avery 51,Labels,105.91,Central,4260,239.75,2012-01-31,Regular Air,0.5,Minnesota,6.3,55429,0,21.5775,0.44175182481751823,2012,1,1,5
Wheeling,54,Dave Brooks,Corporate,0.05,1,2012-01-31,52416,Not Specified,6,0.36,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,-16.95,East,7356,49.81,2012-02-02,Regular Air,5.83,West Virginia,7.64,26003,2,2.4905000000000004,-0.3402931138325637,2012,1,1,5
West Palm Beach,54,Maria Zettner,Corporate,0.0,1,2012-01-31,15270,Not Specified,36,0.38,Office Supplies,Wrap Bag,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Paper,90.86,South,2138,257.91,2012-02-02,Regular Air,1.6,Florida,6.98,33407,2,0.0,0.3522934356946221,2012,1,1,5
Hanover,54,Art Foster,Home Office,0.03,1,2012-01-31,18595,Critical,16,0.59,Office Supplies,Small Pack,Acme® Elite Stainless Steel Scissors,"Scissors, Rulers and Trimmers",0.9,East,2577,138.55,2012-02-02,Regular Air,2.64,Pennsylvania,8.34,17331,2,4.1565,0.006495849873691808,2012,1,1,5
Brooklyn Center,54,Matt Abelman,Home Office,0.0,1,2012-01-31,30341,Low,30,0.36,Office Supplies,Wrap Bag,Rediform S.O.S. Phone Message Books,Paper,62.46,Central,4261,150.2,2012-02-07,Regular Air,0.8,Minnesota,4.98,55429,7,0.0,0.41584553928095874,2012,1,1,5
West Lafayette,54,Joy Smith,Corporate,0.06,1,2012-02-01,32676,Critical,37,0.55,Technology,Small Pack,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Computer Peripherals,523.43,Central,4594,1697.44,2012-02-04,Regular Air,1.99,Indiana,45.19,47906,3,101.8464,0.3083643604486756,2012,2,2,5
Fort Wayne,54,Erica Bern,Corporate,0.01,1,2012-02-01,4454,Low,17,0.37,Office Supplies,Small Box,Avery 497,Labels,21.42,Central,636,55.45,2012-02-06,Regular Air,0.5,Indiana,3.08,46806,5,0.5545,0.38629395852119025,2012,2,2,5
Eagle,54,Darren Powers,Corporate,0.02,1,2012-02-02,38529,Low,38,0.38,Office Supplies,Wrap Bag,OIC Thumb-Tacks,Rubber Bands,-0.49,West,5421,44.85,2012-02-02,Regular Air,0.7,Idaho,1.14,83616,0,0.897,-0.01092530657748049,2012,2,3,5
Cincinnati,54,Alejandro Grove,Consumer,0.0,1,2012-02-02,39904,Not Specified,44,0.49,Furniture,Small Box,"6"" Cubicle Wall Clock, Black",Office Furnishings,-144.56,East,5639,363.92,2012-02-03,Regular Air,7.96,Ohio,8.09,45231,1,0.0,-0.3972301604748296,2012,2,3,5
Pueblo,54,Carol Darley,Home Office,0.1,1,2012-02-03,21222,Not Specified,36,0.51,Furniture,Wrap Bag,"Master Caster Door Stop, Gray",Office Furnishings,-32.4,West,2928,181.39,2012-02-05,Regular Air,3.63,Colorado,5.08,81001,2,18.139,-0.17862065163459948,2012,2,4,5
Pueblo,54,Carol Darley,Home Office,0.02,1,2012-02-03,21222,Not Specified,26,0.85,Technology,Small Box,Accessory27,Telephones and Communication,-120.934,West,2929,846.0815,2012-02-05,Regular Air,5.0,Colorado,35.99,81001,2,16.92163,-0.1429342208758849,2012,2,4,5
Spartanburg,54,Michael Grace,Corporate,0.01,1,2012-02-04,25120,Medium,22,0.37,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,-139.9,South,3530,179.22,2012-02-05,Regular Air,11.15,South Carolina,7.28,29301,1,1.7922,-0.7806048432094632,2012,2,5,5
Coral Gables,54,Henia Zydlo,Home Office,0.05,1,2012-02-04,14400,Medium,32,0.37,Office Supplies,Small Box,Peel & Stick Add-On Corner Pockets,Binders and Binder Accessories,-166.5545,South,2016,74.34,2012-02-05,Regular Air,6.05,Florida,2.16,33134,1,3.7170000000000005,-2.2404425612052727,2012,2,5,5
Coral Gables,54,Henia Zydlo,Home Office,0.03,1,2012-02-04,14400,Medium,35,0.37,Office Supplies,Small Box,Xerox 21,Paper,-99.08,South,2017,228.8,2012-02-05,Regular Air,6.6,Florida,6.48,33134,1,6.864,-0.433041958041958,2012,2,5,5
Hutchinson,54,Sonia Sunley,Small Business,0.07,1,2012-02-04,14627,Medium,47,0.38,Office Supplies,Small Box,"GBC White Gloss Covers, Plain Front",Binders and Binder Accessories,67.864,Central,2049,671.03,2012-02-05,Regular Air,6.46,Kansas,14.48,67501,1,46.972100000000005,0.10113407746300465,2012,2,5,5
Saint Peters,54,Christine Sundaresam,Small Business,0.07,1,2012-02-04,59459,Medium,40,0.51,Technology,Small Pack,BASF Silver 74 Minute CD-R,Computer Peripherals,-51.42,Central,8321,69.66,2012-02-05,Regular Air,1.99,MO,1.7,63376,1,4.8762,-0.7381567614125755,2012,2,5,5
Casselberry,54,Gene McClure,Consumer,0.05,1,2012-02-04,35776,Medium,9,0.35,Office Supplies,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Binders and Binder Accessories,32.6825,South,5011,118.66,2012-02-06,Regular Air,1.49,Florida,12.97,32707,2,5.933,0.2754297994269341,2012,2,5,5
Casselberry,54,Gene McClure,Consumer,0.06,1,2012-02-04,35776,Medium,36,0.54,Office Supplies,Wrap Bag,"Advantus Push Pins, Aluminum Head",Rubber Bands,-32.15,South,5012,213.74,2012-02-06,Regular Air,3.37,Florida,5.81,32707,2,12.8244,-0.15041639374941515,2012,2,5,5
Spartanburg,54,Michael Grace,Corporate,0.0,1,2012-02-04,25120,Medium,46,0.36,Office Supplies,Small Box,Avery 493,Labels,123.02,South,3529,237.15,2012-02-06,Regular Air,0.5,South Carolina,4.91,29301,2,0.0,0.5187434113430318,2012,2,5,5
Spartanburg,54,Michael Grace,Corporate,0.1,1,2012-02-04,25120,Medium,10,0.37,Office Supplies,Small Box,HP Office Paper (20Lb. and 87 Bright),Paper,-35.52,South,3531,71.86,2012-02-07,Regular Air,6.93,South Carolina,6.68,29301,3,7.186,-0.49429446145282496,2012,2,5,5
Burnsville,54,Matt Abelman,Home Office,0.07,1,2012-02-04,41988,Low,18,0.58,Furniture,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",Chairs & Chairmats,-157.56,Central,5920,610.07,2012-02-08,Delivery Truck,19.19,Minnesota,33.94,55337,4,42.70490000000001,-0.25826544494894027,2012,2,5,5
Granger,54,Erica Bern,Corporate,0.03,1,2012-02-04,44387,Low,20,0.4,Office Supplies,Small Box,Southworth 25% Cotton Antique Laid Paper & Envelopes,Paper,-6.71,Central,6271,173.09,2012-02-08,Regular Air,4.82,Indiana,8.34,46530,4,5.1927,-0.038765959905251605,2012,2,5,5
Burnsville,54,Matt Abelman,Home Office,0.1,1,2012-02-04,41988,Low,14,0.57,Office Supplies,Small Box,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,-29.54,Central,5921,181.49,2012-02-08,Regular Air,5.5,Minnesota,13.43,55337,4,18.149,-0.16276378863849247,2012,2,5,5
Redondo Beach,54,Dean Katz,Home Office,0.03,1,2012-02-04,17636,Low,2,0.58,Office Supplies,Wrap Bag,Newell 343,Pens & Art Supplies,-4.2,West,2428,7.01,2012-02-08,Regular Air,0.96,California,2.94,90278,4,0.2103,-0.5991440798858774,2012,2,5,5
Granger,54,Erica Bern,Corporate,0.07,1,2012-02-04,44387,Low,50,0.5,Technology,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,475.26,Central,6270,1441.57,2012-02-09,Express Air,1.99,Indiana,29.89,46530,5,100.90990000000001,0.3296822214668729,2012,2,5,5
Fort Myers,54,Mick Crebagga,Home Office,0.0,1,2012-02-05,26945,Critical,29,0.37,Office Supplies,Wrap Bag,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Paper,77.33,South,3772,221.33,2012-02-05,Regular Air,1.77,Florida,7.28,33917,0,0.0,0.349387791984819,2012,2,6,5
Chandler,54,Ricardo Block,Corporate,0.08,1,2012-02-05,35200,Medium,15,0.57,Furniture,Small Box,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Office Furnishings,-102.93,West,4949,150.24,2012-02-07,Regular Air,12.52,Arizona,9.98,85224,2,12.019200000000001,-0.6851038338658147,2012,2,6,5
Newton,54,Christina Vanderzanden,Small Business,0.07,1,2012-02-05,10310,Low,48,0.55,Office Supplies,Wrap Bag,"Sanford Colorific Colored Pencils, 12/Box",Pens & Art Supplies,9.59,Central,1423,139.86,2012-02-09,Regular Air,1.01,Iowa,2.88,50208,4,9.790200000000002,0.06856856856856856,2012,2,6,5
Cleveland,54,Robert Dilbeck,Corporate,0.07,1,2012-02-07,46981,Medium,46,0.35,Office Supplies,Small Box,Surelock™ Post Binders,Binders and Binder Accessories,601.9615,South,6604,1398.87,2012-02-07,Regular Air,2.99,Tennessee,30.56,37311,0,97.9209,0.4303198295767298,2012,2,1,6
Little Rock,54,John Lee,Corporate,0.03,1,2012-02-07,44002,Medium,14,0.59,Office Supplies,Small Box,Portfile® Personal File Boxes,Storage & Organization,-52.33,South,6213,261.85,2012-02-07,Regular Air,9.47,Arkansas,17.7,72209,0,7.8555,-0.19984724078670993,2012,2,1,6
Little Rock,54,John Lee,Corporate,0.05,1,2012-02-07,44002,Medium,46,0.37,Office Supplies,Small Box,Xerox 1923,Paper,-66.48,South,6212,320.93,2012-02-09,Regular Air,5.66,Arkansas,6.68,72209,2,16.0465,-0.20714797619418565,2012,2,1,6
